"Date"	"Fish"	"Speed"	"Coherency"	"Response"	"Treatment"	"frame"	"zc"	"xpos"	"ypos"	"z.spd"	"z.accl"	"orientation"	"turnangle.c"	"tortuosity"	"zone"	"CDT.x"	"CDT.y"	"CDT"	"CTT"	"CTTxZONE"
2015-02-22	12	10	0.33	1	6	12	889.5+192.5i	890	192	4.42931687735253	0.133024269153626	2.35619449019234	0.197395559849881	0.0243457673794284	"HOLDING"	-62	70	93.5093578204877	0.916666666666667	0.916666666666667
2015-02-22	12	10	0.33	1	6	13	883.5+201.5i	884	202	3.7641955315844	0.133024269153626	2.15879893034246	0.197395559849881	0.0227271679393997	"HOLDING"	-68	80	104.995237987254	1	1
2015-02-22	12	10	0.33	1	6	14	883.5+212.5i	884	212	3.828	0.012760893683119	1.5707963267949	0.588002603547567	0.0412943465183879	"HOLDING"	-68	90	112.800709217629	1.08333333333333	1.08333333333333
2015-02-22	12	10	0.33	1	6	15	892.5+231.5i	892	232	7.31628102248677	0.697656204497353	1.12842210381815	0.442374222976745	0.106282806608252	"HOLDING"	-60	110	125.299640861417	1.16666666666667	1.16666666666667
2015-02-22	12	10	0.33	1	6	16	909.5+250.5i	910	250	8.87229395365144	0.311202586232936	0.840896668643165	0.287525435174987	0.179461977220949	"HOLDING"	-42	128	134.714512952391	1.25	1.25
2015-02-22	12	10	0.33	1	6	17	919.5+261.5i	920	262	5.17339192406684	0.739780405916921	0.832981266674432	0.00791540196873342	0.203348728023663	"HOLDING"	-32	140	143.61058456813	1.33333333333333	1.33333333333333
2015-02-22	12	10	0.33	1	6	18	925.5+272.5i	926	272	4.3604275019773	0.162592884417908	1.07144960511477	0.238468338440335	0.205338838696609	"HOLDING"	-26	150	152.236657871881	1.41666666666667	1.41666666666667
2015-02-22	12	10	0.33	1	6	19	925.5+303.5i	926	304	10.788	1.28551449960454	1.5707963267949	0.49934672168013	0.178441239302594	"HOLDING"	-26	182	183.847763108502	1.5	1.5
2015-02-22	12	10	0.33	1	6	20	934.5+336.5i	934	336	11.903431438035	0.223086287607	1.30454427764397	0.266252049150925	0.163974861785821	"HOLDING"	-18	214	214.755675128738	1.58333333333333	1.58333333333333
2015-02-22	12	10	0.33	1	6	21	943.5+363.5i	944	364	9.90425363164736	0.399835561277527	1.24904577239825	0.0554985052457169	0.154632277818696	"HOLDING"	-8	242	242.132195298354	1.66666666666667	1.66666666666667
2015-02-22	12	10	0.33	1	6	22	951.5+387.5i	952	388	8.80378100590877	0.220094525147719	1.24904577239825	0	0.146643063962492	"HOLDING"	0	266	266	1.75	1.75
2015-02-22	12	10	0.33	1	6	23	955.5+399.5i	956	400	4.40189050295438	0.880378100590877	1.24904577239825	0	0.142822763186326	"HOLDING"	4	278	278.028775489157	1.83333333333333	1.83333333333333
2015-02-22	12	10	0.33	1	6	24	958.5+408.5i	958	408	3.30141787721579	0.220094525147719	1.24904577239825	0	0.140042641411453	"HOLDING"	6	286	286.062930139506	1.91666666666667	1.91666666666667
2015-02-22	12	10	0.33	1	6	25	961.5+417.5i	962	418	3.30141787721579	0	1.24904577239825	0	0.137337717843448	"HOLDING"	10	296	296.168870747754	2	2
2015-02-22	12	10	0.33	1	6	26	964.5+426.5i	964	426	3.30141787721579	0	1.24904577239825	0	0.134708787806491	"HOLDING"	12	304	304.236749916903	2.08333333333333	2.08333333333333
2015-02-22	12	10	0.33	1	6	27	967.5+435.5i	968	436	3.30141787721579	0	1.24904577239825	0	0.132155801245083	"HOLDING"	16	314	314.407379048266	2.16666666666667	2.16666666666667
2015-02-22	12	10	0.33	1	6	28	970.5+444.5i	970	444	3.30141787721579	0	1.24904577239825	0	0.129678071480653	"HOLDING"	18	322	322.502713166882	2.25	2.25
2015-02-22	12	10	0.33	1	6	29	973.5+450.5i	974	450	2.33445496850978	0.193392581741201	1.10714871779409	0.141897054604164	0.128780691916162	"HOLDING"	22	328	328.736976928364	2.33333333333333	2.33333333333333
2015-02-22	12	10	0.33	1	6	30	973.5+456.5i	974	456	2.088	0.0492909937019562	1.5707963267949	0.463647609000806	0.126799437128893	"DECISION"	22	334	334.723766709208	2.41666666666667	0
2015-02-22	12	10	0.33	1	6	31	973.5+461.5i	974	462	1.74	0.0696000000000001	1.5707963267949	0	0.125194242801764	"DECISION"	22	340	340.711021248213	2.5	0.0833333333333333
2015-02-22	12	10	0.33	1	6	32	976.5+468.5i	976	468	2.65028904084064	0.182057808168128	1.16590454050981	0.404891786285083	0.123864345166014	"DECISION"	24	346	346.831371130121	2.58333333333333	0.166666666666667
2015-02-22	12	10	0.33	1	6	33	976.5+471.5i	976	472	1.044	0.321257808168128	1.5707963267949	0.404891786285083	0.122952292538241	"DECISION"	24	350	350.821892133316	2.66666666666667	0.25
2015-02-22	12	10	0.33	1	6	34	979.5+477.5i	980	478	2.33445496850978	0.258090993701956	1.10714871779409	0.463647609000806	0.122151538911065	"DECISION"	28	356	357.09942593065	2.75	0.333333333333333
2015-02-22	12	10	0.33	1	6	35	979.5+486.5i	980	486	3.132	0.159509006298044	1.5707963267949	0.463647609000806	0.119565802663359	"DECISION"	28	364	365.075334691348	2.83333333333333	0.416666666666667
2015-02-22	12	10	0.33	1	6	36	982.5+501.5i	982	502	5.32337637219087	0.438275274438173	1.37340076694502	0.197395559849881	0.115559975871891	"DECISION"	30	380	381.182371050918	2.91666666666667	0.5
2015-02-22	12	10	0.33	1	6	37	985.5+516.5i	986	516	5.32337637219087	0	1.37340076694502	0	0.111810925413936	"DECISION"	34	394	395.464284101611	3	0.583333333333333
2015-02-22	12	10	0.33	1	6	38	988.5+531.5i	988	532	5.32337637219087	0	1.37340076694502	0	0.108295047734894	"DECISION"	36	410	411.57745322114	3.08333333333333	0.666666666666667
2015-02-22	12	10	0.33	1	6	39	989.5+545.5i	990	546	4.88441275897113	0.0877927226439468	1.49948886200961	0.12608809506459	0.105097347303983	"DECISION"	38	424	425.699424476942	3.16666666666667	0.75
2015-02-22	12	10	0.33	1	6	40	991.5+555.5i	992	556	3.54891758146058	0.267099035502111	1.37340076694502	0.12608809506459	0.103005728784778	"DECISION"	40	434	435.839419970245	3.25	0.833333333333333
2015-02-22	12	10	0.33	1	6	41	991.5+564.5i	992	564	3.132	0.0833835162921155	1.5707963267949	0.197395559849881	0.101203978995305	"DECISION"	40	442	443.806264038713	3.33333333333333	0.916666666666667
2015-02-22	12	10	0.33	1	6	42	994.5+573.5i	994	574	3.30141787721579	0.0338835754431575	1.24904577239825	0.321750554396642	0.0997887023909696	"DECISION"	42	452	453.947133485828	3.41666666666667	1
2015-02-22	12	10	0.33	1	6	43	994.5+579.5i	994	580	2.088	0.242683575443158	1.5707963267949	0.321750554396642	0.0986655185060492	"DECISION"	42	458	459.92173247195	3.5	1.08333333333333
2015-02-22	12	10	0.33	1	6	44	1003.5+612.5i	1004	612	11.903431438035	1.963086287607	1.30454427764397	0.266252049150925	0.0933247381824643	"DECISION"	52	490	492.751458648272	3.58333333333333	1.16666666666667
2015-02-22	12	10	0.33	1	6	45	1018.5+639.5i	1018	640	10.7486378671904	0.230958714168914	1.06369782240256	0.240846455241412	0.0923367159714922	"DECISION"	66	518	522.1877057151	3.66666666666667	1.25
2015-02-22	12	10	0.33	1	6	46	1021.5+660.5i	1022	660	7.38219479558756	0.673288614320575	1.42889927219073	0.365201449788173	0.0890507432895998	"DECISION"	70	538	542.534791511107	3.75	1.33333333333333
2015-02-22	12	10	0.33	1	6	47	1054.5+714.5i	1054	714	22.0232041265571	2.9282018661939	1.02224692434437	0.406652347846364	0.0879742969550371	"DECISION"	102	592	600.722897848917	3.83333333333333	1.41666666666667
2015-02-22	12	10	0.33	1	6	48	1081.5+768.5i	1082	768	21.010094716588	0.202621881993807	1.10714871779409	0.0849017934497218	0.0838105508316442	"DECISION"	130	646	658.950681007312	3.91666666666667	1.5
2015-02-22	12	10	0.33	1	6	49	1103.5+784.5i	1104	784	9.46662347407987	2.30869424850163	0.628796286415433	0.478352431378657	0.0900370983435991	"DECISION"	152	662	679.226030125466	4	1.58333333333333
2015-02-22	12	10	0.33	1	6	50	1122.5+853.5i	1122	854	24.9057159704354	3.0878184992711	1.30209330215973	0.673297015744293	0.0822328075055463	"DECISION"	170	732	751.481204023095	4.08333333333333	1.66666666666667
2015-02-24	6	10	0.33	1	6	1	865.5+124.5i	866	124	NA	NA	NA	NA	NA	"HOLDING"	0	0	0	0	0
2015-02-24	6	10	0.33	1	6	2	868.5+129.5i	868	130	2.02917125940616	NA	1.03037682652431	NA	0	"HOLDING"	2	6	6.32455532033676	0.0833333333333333	0.0833333333333333
2015-02-24	6	10	0.33	1	6	3	874.5+138.5i	874	138	3.7641955315844	0.347004854435648	0.982793723247329	0.0475831032769835	0.000257619276660237	"HOLDING"	8	14	16.1245154965971	0.166666666666667	0.166666666666667
2015-02-24	6	10	0.33	1	6	4	877.5+147.5i	878	148	3.30141787721579	0.0925555308737234	1.24904577239825	0.266252049150925	0.00735409555912525	"HOLDING"	12	24	26.8328157299975	0.25	0.25
2015-02-24	6	10	0.33	1	6	5	880.5+156.5i	880	156	3.30141787721579	0	1.24904577239825	0	0.00786264989642538	"HOLDING"	14	32	34.928498393146	0.333333333333333	0.333333333333333
2015-02-24	6	10	0.33	1	6	6	883.5+165.5i	884	166	3.30141787721579	0	1.24904577239825	0	0.00733522968322986	"HOLDING"	18	42	45.6946386351835	0.416666666666667	0.416666666666667
2015-02-24	6	10	0.33	1	6	7	886.5+174.5i	886	174	3.30141787721579	0	1.24904577239825	0	0.00666637250894953	"HOLDING"	20	50	53.851648071345	0.5	0.5
2015-02-24	6	10	0.33	1	6	8	886.5+186.5i	886	186	4.176	0.174916424556842	1.5707963267949	0.321750554396642	0.0170437316590861	"HOLDING"	20	62	65.1459898996093	0.583333333333333	0.583333333333333
2015-02-24	6	10	0.33	1	6	9	886.5+198.5i	886	198	4.176	0	1.5707963267949	0	0.0212850755900127	"HOLDING"	20	74	76.6550715869472	0.666666666666667	0.666666666666667
2015-02-24	6	10	0.33	1	6	10	889.5+210.5i	890	210	4.30452227314484	0.0257044546289675	1.32581766366803	0.244978663126864	0.0184489763233416	"HOLDING"	24	86	89.2860571421989	0.75	0.75
2015-02-24	6	10	0.33	1	6	11	892.5+222.5i	892	222	4.30452227314484	0	1.32581766366803	0	0.0162793795425953	"HOLDING"	26	98	101.390334845093	0.833333333333333	0.833333333333333
2015-02-24	6	10	0.33	1	6	12	898.5+237.5i	898	238	5.62211205864842	0.263517957100717	1.19028994968253	0.135527713985501	0.0148051958600964	"HOLDING"	32	114	118.406080924925	0.916666666666667	0.916666666666667
2015-02-24	6	10	0.33	1	6	13	898.5+248.5i	898	248	3.828	0.358822411729684	1.5707963267949	0.380506377112365	0.016653116926728	"HOLDING"	32	124	128.062484748657	1	1
2015-02-24	6	10	0.33	1	6	14	898.5+267.5i	898	268	6.612	0.5568	1.5707963267949	0	0.0182672966616539	"HOLDING"	32	144	147.512711316686	1.08333333333333	1.08333333333333
2015-02-24	6	10	0.33	1	6	15	898.5+288.5i	898	288	7.308	0.1392	1.5707963267949	0	0.0187806037499443	"HOLDING"	32	164	167.092788593643	1.16666666666667	1.16666666666667
2015-02-24	6	10	0.33	1	6	16	898.5+309.5i	898	310	7.308	0	1.5707963267949	0	0.0186374609704483	"HOLDING"	32	186	188.732615093417	1.25	1.25
2015-02-24	6	10	0.33	1	6	17	898.5+333.5i	898	334	8.352	0.2088	1.5707963267949	0	0.0180976288758411	"HOLDING"	32	210	212.424104093674	1.33333333333333	1.33333333333333
2015-02-24	6	10	0.33	1	6	18	904.5+360.5i	904	360	9.62520441341377	0.254640882682755	1.35212738092095	0.218668945873942	0.01623271244685	"HOLDING"	38	236	239.039745649128	1.41666666666667	1.41666666666667
2015-02-24	6	10	0.33	1	6	19	913.5+381.5i	914	382	7.95086712252192	0.334867458178371	1.16590454050981	0.186222840411141	0.0171091618840434	"HOLDING"	48	258	262.427132743548	1.5	1.5
2015-02-24	6	10	0.33	1	6	20	922.5+402.5i	922	402	7.95086712252192	0	1.16590454050981	0	0.0175146406217753	"HOLDING"	56	278	283.584202662983	1.58333333333333	1.58333333333333
2015-02-24	6	10	0.33	1	6	21	925.5+417.5i	926	418	5.32337637219087	0.525498150066211	1.37340076694502	0.207496226435203	0.016634279015747	"HOLDING"	60	294	300.0599940012	1.66666666666667	1.66666666666667
2015-02-24	6	10	0.33	1	6	22	935.5+437.5i	936	438	7.78151656169927	0.49162803790168	1.10714871779409	0.266252049150925	0.0176664608411382	"HOLDING"	70	314	321.707942084121	1.75	1.75
2015-02-24	6	10	0.33	1	6	23	943.5+465.5i	944	466	10.1339129658785	0.470479280835843	1.29249666778979	0.185347949995695	0.0163472739843989	"DECISION"	78	342	350.781983573843	1.83333333333333	0
2015-02-24	6	10	0.33	1	6	24	952.5+492.5i	952	492	9.90425363164736	0.0459318668462235	1.24904577239825	0.0434508953915309	0.0154573176127762	"DECISION"	86	368	377.915334433521	1.91666666666667	0.0833333333333333
2015-02-24	6	10	0.33	1	6	25	952.5+522.5i	952	522	10.44	0.107149273670527	1.5707963267949	0.321750554396642	0.0161397756684298	"DECISION"	86	398	407.185461430047	2	0.166666666666667
2015-02-24	6	10	0.33	1	6	26	949.5+552.5i	950	552	10.4920701484502	0.0104140296900418	1.67046497928606	0.0996686524911621	0.0181561882422742	"DECISION"	84	428	436.165106353087	2.08333333333333	0.25
2015-02-24	6	10	0.33	1	6	27	949.5+579.5i	950	580	9.396	0.219214029690042	1.5707963267949	0.0996686524911621	0.0181264977282826	"DECISION"	84	456	463.67229807268	2.16666666666667	0.333333333333333
2015-02-24	6	10	0.33	1	6	28	949.5+615.5i	950	616	12.528	0.6264	1.5707963267949	0	0.0179348890238145	"DECISION"	84	492	499.11922423405	2.25	0.416666666666667
2015-02-24	6	10	0.33	1	6	29	937.5+645.5i	938	646	11.2442241172968	0.256755176540631	1.95130270390726	0.380506377112365	0.0251882540722708	"DECISION"	72	522	526.94212205896	2.33333333333333	0.5
2015-02-24	6	10	0.33	1	6	30	929.5+672.5i	930	672	9.79976897686879	0.288891028085611	1.85885177384552	0.0924509300617389	0.028143850592335	"DECISION"	64	548	551.724568965349	2.41666666666667	0.583333333333333
2015-02-24	6	10	0.33	1	6	31	929.5+699.5i	930	700	9.396	0.080753795373758	1.5707963267949	0.288055447050626	0.0271583305193257	"DECISION"	64	576	579.544648840795	2.5	0.666666666666667
2015-02-24	6	10	0.33	1	6	32	931.5+738.5i	932	738	13.5898344360776	0.838766887215515	1.51955915939148	0.0512371674034187	0.0255873937382413	"DECISION"	66	614	617.537043423308	2.58333333333333	0.75
2015-02-24	6	10	0.33	1	6	33	931.5+762.5i	932	762	8.352	1.04756688721552	1.5707963267949	0.0512371674034187	0.0248549571534604	"DECISION"	66	638	641.404708432983	2.66666666666667	0.833333333333333
2015-02-24	6	10	0.33	1	6	34	919.5+783.5i	920	784	8.41699708922368	0.0129994178447369	2.08994244104142	0.519146114246523	0.030400282773451	"DECISION"	54	660	662.205406199617	2.75	0.916666666666667
2015-02-24	6	10	0.33	1	6	35	907.5+798.5i	908	798	6.68486170387989	0.346427077068758	2.24553726901845	0.15559482797703	0.0368565491648624	"DECISION"	42	674	675.307337439776	2.83333333333333	1
2015-02-24	6	10	0.33	1	6	36	893.5+810.5i	894	810	6.41680294227585	0.0536117523208088	2.43296638146212	0.187429112443674	0.0458834243495559	"DECISION"	28	686	686.571190773397	2.91666666666667	1.08333333333333
2015-02-24	6	10	0.33	1	6	37	868.5+813.5i	868	814	8.76241610516186	0.469122632577203	3.02216372757145	0.589197346109331	0.0748705841956141	"DECISION"	2	690	690.002898544637	3	1.16666666666667
2015-02-24	6	10	0.33	1	6	38	841.5+822.5i	842	822	9.90425363164736	0.2283675052971	2.81984209919315	0.202321628378304	0.0967576413661233	"DECISION"	-24	698	698.412485569953	3.08333333333333	1.25
2015-02-24	6	10	0.33	1	6	39	818.5+831.5i	818	832	8.59496596851901	0.26185753262567	2.76860493178973	0.0512371674034187	0.111997660434468	"DECISION"	-48	708	709.625253214681	3.16666666666667	1.33333333333333
2015-02-24	6	10	0.33	1	6	40	796.5+840.5i	796	840	8.27186556950728	0.0646200798023468	2.75327393541733	0.0153309963724051	0.124594835528406	"DECISION"	-70	716	719.413650134608	3.25	1.41666666666667
2015-02-24	6	10	0.33	1	6	41	769.5+846.5i	770	846	9.62520441341377	0.270667768781299	2.92292370771585	0.169649772298524	0.142461619742708	"DECISION"	-96	722	728.354309385206	3.33333333333333	1.5
2015-02-25	15	10	0.33	1	6	1	949.5+122.5i	950	122	NA	NA	NA	NA	NA	"HOLDING"	0	0	0	0	0
2015-02-25	15	10	0.33	1	6	2	952.5+126.5i	952	126	1.74	NA	0.927295218001612	NA	0	"HOLDING"	2	4	4.47213595499958	0.0833333333333333	0.0833333333333333
2015-02-25	15	10	0.33	1	6	3	955.5+132.5i	956	132	2.33445496850978	0.118890993701956	1.10714871779409	0.179853499792478	0.00395450430106103	"HOLDING"	6	10	11.6619037896906	0.166666666666667	0.166666666666667
2015-02-25	15	10	0.33	1	6	4	955.5+144.5i	956	144	4.176	0.368309006298044	1.5707963267949	0.463647609000806	0.0381595937462158	"HOLDING"	6	22	22.8035085019828	0.25	0.25
2015-02-25	15	10	0.33	1	6	5	955.5+153.5i	956	154	3.132	0.2088	1.5707963267949	0	0.034636482245967	"HOLDING"	6	32	32.5576411921994	0.333333333333333	0.333333333333333
2015-02-25	15	10	0.33	1	6	6	955.5+162.5i	956	162	3.132	0	1.5707963267949	0	0.0302268374400954	"HOLDING"	6	40	40.4474968323134	0.416666666666667	0.416666666666667
2015-02-25	15	10	0.33	1	6	7	955.5+168.5i	956	168	2.088	0.2088	1.5707963267949	0	0.0276378024079912	"HOLDING"	6	46	46.3896540189728	0.5	0.5
2015-02-25	15	10	0.33	1	6	8	952.5+174.5i	952	174	2.33445496850978	0.0492909937019562	2.0344439357957	0.463647609000806	0.0428168889493294	"HOLDING"	2	52	52.0384473250308	0.583333333333333	0.583333333333333
2015-02-25	15	10	0.33	1	6	9	951.5+182.5i	952	182	2.80566569640789	0.0942421455796228	1.69515132134166	0.339292614454045	0.0391388245904264	"HOLDING"	2	60	60.0333240792145	0.666666666666667	0.666666666666667
2015-02-25	15	10	0.33	1	6	10	949.5+195.5i	950	196	4.57722536041214	0.354311932800848	1.72344565519016	0.0282943338485038	0.0347951336734629	"HOLDING"	0	74	74	0.75	0.75
2015-02-25	15	10	0.33	1	6	11	946.5+207.5i	946	208	4.30452227314484	0.0545406174534595	1.81577498992176	0.092329334731599	0.0334996944255507	"HOLDING"	-4	86	86.0929730001235	0.833333333333333	0.833333333333333
2015-02-25	15	10	0.33	1	6	12	943.5+219.5i	944	220	4.30452227314484	0	1.81577498992176	0	0.0317310765850174	"HOLDING"	-6	98	98.1835016690686	0.916666666666667	0.916666666666667
2015-02-25	15	10	0.33	1	6	13	940.5+225.5i	940	226	2.33445496850978	0.394013460927011	2.0344439357957	0.218668945873942	0.0344232993847322	"HOLDING"	-10	104	104.479663092872	1	1
2015-02-25	15	10	0.33	1	6	14	925.5+238.5i	926	238	6.90760276796517	0.914629559891077	2.42750195497764	0.393058019181932	0.0667397865643069	"HOLDING"	-24	116	118.456743159687	1.08333333333333	1.08333333333333
2015-02-25	15	10	0.33	1	6	15	916.5+249.5i	916	250	4.94600930043606	0.392318693505821	2.25652583770118	0.170976117276452	0.0703070538301628	"HOLDING"	-34	128	132.438665049146	1.16666666666667	1.16666666666667
2015-02-25	15	10	0.33	1	6	16	907.5+261.5i	908	262	5.22	0.0547981399127879	2.21429743558818	0.0422284021130022	0.0700253969325352	"HOLDING"	-42	140	146.164291124748	1.25	1.25
2015-02-25	15	10	0.33	1	6	17	901.5+270.5i	902	270	3.7641955315844	0.291160893683119	2.15879893034246	0.0554985052457169	0.0680893307245379	"HOLDING"	-48	148	155.589202710214	1.33333333333333	1.33333333333333
2015-02-25	15	10	0.33	1	6	18	895.5+279.5i	896	280	3.7641955315844	0	2.15879893034246	0	0.0660769516173381	"HOLDING"	-54	158	166.973051717934	1.41666666666667	1.41666666666667
2015-02-25	15	10	0.33	1	6	19	892.5+282.5i	892	282	1.47643895911751	0.457551314493379	2.35619449019234	0.197395559849881	0.066843213895506	"HOLDING"	-58	160	170.188131196038	1.5	1.5
2015-02-25	15	10	0.33	1	6	20	892.5+288.5i	892	288	2.088	0.122312208176498	1.5707963267949	0.785398163397448	0.0664993198249018	"HOLDING"	-58	166	175.840837122666	1.58333333333333	1.58333333333333
2015-02-25	15	10	0.33	1	6	21	892.5+300.5i	892	300	4.176	0.4176	1.5707963267949	0	0.0655585068242435	"HOLDING"	-58	178	187.211110781385	1.66666666666667	1.66666666666667
2015-02-25	15	10	0.33	1	6	22	892.5+315.5i	892	316	5.22	0.2088	1.5707963267949	0	0.0640664913538449	"HOLDING"	-58	194	202.484567313166	1.75	1.75
2015-02-25	15	10	0.33	1	6	23	895.5+324.5i	896	324	3.30141787721579	0.383716424556842	1.24904577239825	0.321750554396642	0.0686406467153473	"HOLDING"	-54	202	209.093280618962	1.83333333333333	1.83333333333333
2015-02-25	15	10	0.33	1	6	24	895.5+333.5i	896	334	3.132	0.0338835754431575	1.5707963267949	0.321750554396642	0.0672494352748846	"HOLDING"	-54	212	218.769284864215	1.91666666666667	1.91666666666667
2015-02-25	15	10	0.33	1	6	25	901.5+342.5i	902	342	3.7641955315844	0.126439106316881	0.982793723247329	0.588002603547568	0.0783583100333136	"HOLDING"	-48	220	225.175487120601	2	2
2015-02-25	15	10	0.33	1	6	26	905.5+357.5i	906	358	5.40241279429849	0.327643452542817	1.31019393504756	0.327400211800226	0.0798959484181844	"HOLDING"	-44	236	240.066657409979	2.08333333333333	2.08333333333333
2015-02-25	15	10	0.33	1	6	27	910.5+372.5i	910	372	5.50236312869298	0.0199900668788983	1.24904577239825	0.0611481626493011	0.0821018735058215	"HOLDING"	-40	250	253.179778023443	2.16666666666667	2.16666666666667
2015-02-25	15	10	0.33	1	6	28	916.5+387.5i	916	388	5.62211205864842	0.0239497859910884	1.19028994968253	0.0587558227157228	0.0848639347819398	"HOLDING"	-34	266	268.164128846496	2.25	2.25
2015-02-25	15	10	0.33	1	6	29	919.5+399.5i	920	400	4.30452227314484	0.263517957100717	1.32581766366803	0.135527713985501	0.084030901729252	"HOLDING"	-30	278	279.614019677126	2.33333333333333	2.33333333333333
2015-02-25	15	10	0.33	1	6	30	922.5+420.5i	922	420	7.38219479558756	0.615534504488544	1.42889927219073	0.1030816085227	0.0804346324162704	"HOLDING"	-28	298	299.312545677591	2.41666666666667	2.41666666666667
2015-02-25	15	10	0.33	1	6	31	925.5+438.5i	926	438	6.35040408163134	0.206358142791243	1.40564764938027	0.0232516228104629	0.0777896279715332	"HOLDING"	-24	316	316.910081884436	2.5	2.5
2015-02-25	15	10	0.33	1	6	32	928.5+459.5i	928	460	7.38219479558756	0.206358142791243	1.42889927219073	0.0232516228104629	0.0745539578619424	"DECISION"	-22	338	338.715219616716	2.58333333333333	0
2015-02-25	15	10	0.33	1	6	33	931.5+474.5i	932	474	5.32337637219087	0.411763684679338	1.37340076694502	0.0554985052457169	0.0728450214379607	"DECISION"	-18	352	352.459926800197	2.66666666666667	0.0833333333333333
2015-02-25	15	10	0.33	1	6	34	934.5+492.5i	934	492	6.35040408163134	0.205405541888095	1.40564764938027	0.032246882435254	0.0705232071841411	"DECISION"	-16	370	370.345784369149	2.75	0.166666666666667
2015-02-25	15	10	0.33	1	6	35	943.5+507.5i	944	508	6.08751377821849	0.0525780606825698	1.03037682652431	0.375270822855957	0.0741692922866604	"DECISION"	-6	386	386.046629307911	2.83333333333333	0.25
2015-02-25	15	10	0.33	1	6	36	952.5+528.5i	952	528	7.95086712252192	0.372670668860686	1.16590454050981	0.135527713985501	0.074598741118573	"DECISION"	2	406	406.00492607849	2.91666666666667	0.333333333333333
2015-02-25	15	10	0.33	1	6	37	958.5+549.5i	958	550	7.60043472440886	0.0700864796226117	1.29249666778979	0.126592127279972	0.0727039924076424	"DECISION"	8	428	428.074759825898	3	0.416666666666667
2015-02-25	15	10	0.33	1	6	38	967.5+573.5i	968	574	8.9199399101115	0.263901037140528	1.21202565652432	0.080471011265461	0.071684356987447	"DECISION"	18	452	452.358265095267	3.08333333333333	0.5
2015-02-25	15	10	0.33	1	6	39	967.5+582.5i	968	582	3.132	1.1575879820223	1.5707963267949	0.358770670270572	0.0703957404159358	"DECISION"	18	460	460.352039204781	3.16666666666667	0.583333333333333
2015-02-25	15	10	0.33	1	6	40	958.5+597.5i	958	598	6.08751377821849	0.591102755643699	2.11121582706548	0.540419500270584	0.0733764301781062	"DECISION"	8	476	476.0672221441	3.25	0.666666666666667
2015-02-25	15	10	0.33	1	6	41	949.5+612.5i	950	612	6.08751377821849	0	2.11121582706548	0	0.0758180583013851	"DECISION"	0	490	490	3.33333333333333	0.75
2015-02-25	15	10	0.33	1	6	42	946.5+615.5i	946	616	1.47643895911751	0.922214963820196	2.35619449019234	0.244978663126864	0.0775242218266076	"DECISION"	-4	494	494.016194066551	3.41666666666667	0.833333333333333
2015-02-25	15	10	0.33	1	6	43	943.5+615.5i	944	616	1.044	0.0864877918235022	3.14159265358979	0.785398163397448	0.0826225374578898	"DECISION"	-6	494	494.036435903264	3.5	0.916666666666667
2015-02-25	15	10	0.33	1	6	44	940.5+615.5i	940	616	1.044	0	3.14159265358979	0	0.087630480183858	"DECISION"	-10	494	494.101204208207	3.58333333333333	1
2015-02-25	15	10	0.33	1	6	45	940.5+615.5i	940	616	0	0.2088	0	0	0.087630480183858	"DECISION"	-10	494	494.101204208207	3.66666666666667	1.08333333333333
2015-02-25	15	10	0.33	1	6	46	937.5+618.5i	938	618	1.47643895911751	0.295287791823502	2.35619449019234	2.35619449019234	0.0891136509400654	"DECISION"	-12	496	496.145140054803	3.75	1.16666666666667
2015-02-25	15	10	0.33	1	6	47	933.5+620.5i	934	620	1.55630331233985	0.0159728706444685	2.67794504458899	0.321750554396642	0.0926860159108618	"DECISION"	-16	498	498.256961817896	3.83333333333333	1.25
2015-02-25	15	10	0.33	1	6	48	922.5+624.5i	922	624	4.07323556893043	0.503386451318115	2.79282165000589	0.114876605416899	0.103653494893527	"DECISION"	-28	502	502.780270098181	3.91666666666667	1.33333333333333
2015-02-25	15	10	0.33	1	6	49	913.5+624.5i	914	624	3.132	0.188247113786086	3.14159265358979	0.348771003583907	0.116820761717936	"DECISION"	-36	502	503.289181286465	4	1.41666666666667
2015-02-25	15	10	0.33	1	6	50	904.5+627.5i	904	628	3.30141787721579	0.0338835754431575	2.81984209919315	0.321750554396642	0.124875976192469	"DECISION"	-46	506	508.086606790614	4.08333333333333	1.5
2015-02-25	15	10	0.33	1	6	51	885.5+630.5i	886	630	6.69391365346163	0.678499155249168	2.98499077660778	0.165148677414627	0.144620454104175	"DECISION"	-64	508	512.015624761589	4.16666666666667	1.58333333333333
2015-02-25	15	10	0.33	1	6	52	856.5+630.5i	856	630	10.092	0.679617269307675	3.14159265358979	0.156601876982015	0.177092642049045	"DECISION"	-94	508	516.62365412358	4.25	1.66666666666667
2015-02-25	15	10	0.33	1	6	53	830.5+630.5i	830	630	9.048	0.2088	3.14159265358979	0	0.201705239137424	"DECISION"	-120	508	521.980842560338	4.33333333333333	1.75
2015-02-25	15	10	0.33	1	6	54	820.5+633.5i	820	634	3.63322666510087	1.08295466697983	2.85013585911193	0.291456794477867	0.206305966973307	"DECISION"	-130	512	528.246154742275	4.41666666666667	1.83333333333333
2015-02-25	15	10	0.33	1	6	55	808.5+633.5i	808	634	4.176	0.108554666979826	3.14159265358979	0.291456794477867	0.215860991711991	"DECISION"	-142	512	531.326641530424	4.5	1.91666666666667
