Date	Fish	Speed	Coherency	Decision	Frame	xpos	ypos	z.spd	turnangle.c	zone	CDT.y	CDT	CTTxZONE
2015-02-27	2	1	1	0	87	1110	878	1.3920000000000001	0.7853981633974483	DECISION	752	755.63	3.5
2015-02-27	2	1	1	0	88	1106	880	1.4348407577149458	1.3258176636680323	DECISION	754	757.24	3.58
2015-02-27	2	1	1	0	89	1100	880	2.088	0.24497866312686423	DECISION	754	756.71	3.67
2015-02-27	2	1	1	0	90	1094	882	2.334454968509781	0.46364760900080615	DECISION	756	758.22	3.75
2015-02-27	2	1	1	0	91	1088	886	2.334454968509781	0	DECISION	760	761.78	3.83
2015-02-27	2	1	1	0	92	1080	886	2.8056656964078948	0.3392926144540449	DECISION	760	761.27	3.92
2015-02-27	2	1	1	0	93	1072	888	2.5334782414696204	0.1539446644583502	DECISION	762	762.85	4
2015-02-27	2	1	1	0	94	1066	888	2.088	0.27829965900511144	DECISION	762	762.59	4.08
2015-02-27	2	1	1	0	95	1058	888	3.132	0	DECISION	762	762.32	4.17
2015-02-27	2	1	1	0	96	1048	888	3.132	0	DECISION	762	762.09	4.25
2015-02-27	2	1	1	0	97	1040	888	3.132	0	DECISION	762	762.01	4.33
2015-02-27	2	1	1	0	98	1030	888	3.132	0	DECISION	762	762.02	4.42
2015-02-27	2	1	1	0	99	1024	888	2.088	0	DECISION	762	762.09	4.5
2015-02-27	2	1	1	0	100	1018	888	2.088	0	DECISION	762	762.21	4.58
2015-02-27	2	1	1	0	101	1012	888	2.088	0	DECISION	762	762.38	4.67
2015-02-27	2	1	1	0	102	1006	888	2.088	0	DECISION	762	762.59	4.75
2015-02-27	2	1	1	0	103	1004	888	1.044	0	DECISION	762	762.67	4.83
2015-02-27	2	1	1	0	104	998	888	2.088	0	DECISION	762	762.95	4.92
2015-02-27	2	1	1	0	105	994	886	1.476438959117511	2.356194490192345	DECISION	760	761.16	5
2015-02-27	2	1	1	0	106	982	882	4.304522273144838	0.540419500270584	DECISION	756	757.93	5.08
2015-02-27	2	1	1	0	107	970	882	4.176	2.896613990462929	DECISION	756	758.88	5.17
2015-02-27	2	1	1	0	108	958	880	4.304522273144838	2.896613990462929	DECISION	754	758.02	5.25
2015-02-27	2	1	1	0	109	950	880	3.132	2.896613990462929	DECISION	754	758.89	5.33
2015-02-27	2	1	1	0	110	940	876	3.301417877215788	2.819842099193151	DECISION	750	756.12	5.42
2015-02-27	2	1	1	0	111	932	876	3.132	2.819842099193151	DECISION	750	757.18	5.5
2015-02-27	2	1	1	0	112	916	880	5.739363030859783	0.24497866312686423	DECISION	754	763.49	5.58
2015-02-27	2	1	1	0	113	902	882	4.921463197058371	0.10308160852270021	DECISION	756	767.78	5.67
2015-02-27	2	1	1	0	114	886	886	5.323376372190867	0.05549850524571642	DECISION	760	774.66	5.75
2015-02-27	2	1	1	0	115	874	886	4.176	0.19739555984988044	DECISION	760	777.07	5.83
2015-02-27	2	1	1	0	116	860	888	5.323376372190867	0.19739555984988044	DECISION	762	782.06	5.92
2015-02-27	2	1	1	0	117	848	888	4.176	0.19739555984988044	DECISION	762	784.85	6
2015-02-27	2	1	1	0	118	836	888	4.176	0	DECISION	762	787.81	6.08
2015-02-27	2	1	1	0	119	820	888	5.22	0	DECISION	762	792.02	6.17
2015-02-27	2	1	1	0	120	806	892	5.323376372190867	0.19739555984988044	DECISION	766	799.78	6.25
2015-02-27	2	1	1	0	121	794	892	4.176	0.19739555984988044	DECISION	766	803.32	6.33
2015-02-27	6	1	1	0	1	1010	128	NA	NA	HOLDING	0	0	0
2015-02-27	6	1	1	0	2	1012	138	3.6332266651008713	NA	HOLDING	10	10.2	0.08
2015-02-27	6	1	1	0	3	1016	148	3.301417877215788	0.030293759918775143	HOLDING	20	20.88	0.17
2015-02-27	6	1	1	0	4	1016	156	3.132	0.32175055439664213	HOLDING	28	28.64	0.25
2015-02-27	6	1	1	0	5	1016	162	2.088	0	HOLDING	34	34.53	0.33
2015-02-27	6	1	1	0	6	1016	174	4.176	0	HOLDING	46	46.39	0.42
2015-02-27	6	1	1	0	7	1014	186	3.890758280849634	0.17985349979247833	HOLDING	58	58.14	0.5
2015-02-27	6	1	1	0	8	1012	196	3.497356716150069	0.08018484730131625	HOLDING	68	68.03	0.58
2015-02-27	6	1	1	0	9	1012	204	3.132	0.09966865249116208	HOLDING	76	76.03	0.67
2015-02-27	6	1	1	0	10	1010	210	2.334454968509781	0.46364760900080615	HOLDING	82	82	0.75
2015-02-27	6	1	1	0	11	1e3	216	3.764195531584405	0.519146114246523	HOLDING	88	88.57	0.83
2015-02-27	6	1	1	0	12	992	228	5.22	0.3392926144540449	HOLDING	100	101.61	0.92
2015-02-27	6	1	1	0	13	984	240	4.733311737039934	0.014704822377851201	HOLDING	112	114.98	1
2015-02-27	6	1	1	0	14	976	250	4.247881354275329	0.01807032202622416	HOLDING	122	126.65	1.08
2015-02-27	6	1	1	0	15	968	262	5.22	0.03277514440407536	HOLDING	134	140.43	1.17
2015-02-27	6	1	1	0	16	958	276	6.087513778218493	0.10308160852270021	HOLDING	148	156.87	1.25
2015-02-27	6	1	1	0	17	952	288	4.668909937019562	0.0767718912697779	HOLDING	160	170.19	1.33
2015-02-27	6	1	1	0	18	950	310	7.382194795587557	0.32175055439664213	HOLDING	182	191.64	1.42
2015-02-27	6	1	1	0	19	946	330	7.382194795587557	0	HOLDING	202	211.9	1.5
2015-02-27	6	1	1	0	20	946	354	8.352	0.14189705460416402	HOLDING	226	234.89	1.58
2015-02-27	6	1	1	0	21	946	378	8.352	0	HOLDING	250	258.06	1.67
2015-02-27	6	1	1	0	22	948	410	10.793611443812493	0.032246882435253754	HOLDING	282	288.74	1.75
2015-02-27	6	1	1	0	23	948	432	8.004	0.032246882435253754	HOLDING	304	310.26	1.83
2015-02-27	6	1	1	0	24	940	462	10.720433573321555	0.22923193327699543	DECISION	334	341.26	0
2015-02-27	6	1	1	0	25	940	492	10.44	0.22923193327699543	DECISION	364	370.67	0.08
2015-02-27	6	1	1	0	26	946	522	10.646752744381734	0.19739555984988066	DECISION	394	399.16	0.17
2015-02-27	6	1	1	0	27	952	548	8.872293953651445	0	DECISION	420	423.99	0.25
2015-02-27	6	1	1	0	28	956	574	9.15445072082427	0.04474623145461565	DECISION	446	449.26	0.33
2015-02-27	6	1	1	0	29	958	600	9.453822084215464	0.04199210722136937	DECISION	472	474.86	0.42
2015-02-27	6	1	1	0	30	962	624	8.416997089223685	0.013697773372865818	DECISION	496	498.32	0.5
2015-02-27	6	1	1	0	31	968	648	8.609044546289676	0.12062366858010254	DECISION	520	521.69	0.58
2015-02-27	6	1	1	0	32	976	672	8.919939910111504	0.11379200714370818	DECISION	544	545.06	0.67
2015-02-27	6	1	1	0	33	980	696	8.416997089223685	0.23441567572381072	DECISION	568	568.79	0.75
2015-02-27	6	1	1	0	34	980	720	8.352	0.12435499454676147	DECISION	592	592.76	0.83
2015-02-27	6	1	1	0	35	982	746	9.10803162049847	0.11487660541689904	DECISION	618	618.63	0.92
2015-02-27	6	1	1	0	36	982	762	5.5680000000000005	0.11487660541689904	DECISION	634	634.62	1
2015-02-27	6	1	1	0	37	984	778	5.5788644005747265	0.06241880999595728	DECISION	650	650.52	1.08
2015-02-27	6	1	1	0	38	994	792	6.19596384753817	0.6035504273831526	DECISION	664	664.19	1.17
2015-02-27	6	1	1	0	39	1012	804	7.52839106316881	0.3168244858682192	DECISION	676	676	1.25
2015-02-27	6	1	1	0	40	1032	816	7.820327358876993	0.024686342055599386	DECISION	688	688.35	1.33
2015-02-27	6	1	1	0	41	1048	824	6.225213249359415	0.09966865249116202	DECISION	696	697.04	1.42
2015-02-27	6	1	1	0	42	1074	830	9.28579818863193	0.23684876094692023	DECISION	702	704.91	1.5
2015-02-27	6	1	1	0	43	1096	840	8.727795597973179	0.1833284924876051	DECISION	712	717.18	1.58
2015-02-27	6	1	1	0	44	1120	846	8.27186556950728	0.1549449499206726	DECISION	718	726.38	1.67
2015-02-27	6	1	1	0	45	1136	852	5.946626606741001	0.10358827964975387	DECISION	724	734.88	1.75
2015-02-27	12	1	1	0	1	1042	146	NA	NA	HOLDING	0	0	0
2015-02-27	12	1	1	0	2	1042	162	5.5680000000000005	NA	HOLDING	16	16	0.08
2015-02-27	12	1	1	0	3	1042	174	4.176	0	HOLDING	28	28	0.17
2015-02-27	12	1	1	0	4	1036	196	7.600434724408862	0.27829965900511144	HOLDING	50	50.36	0.25
2015-02-27	12	1	1	0	5	1030	220	8.609044546289676	0.03332099587824722	HOLDING	74	74.97	0.33
2015-02-27	12	1	1	0	6	1028	240	7.382194795587557	0.10308160852270021	HOLDING	94	95.04	0.42
2015-02-27	12	1	1	0	7	1024	262	7.382194795587557	0	HOLDING	116	117.39	0.5
2015-02-27	12	1	1	0	8	1024	278	5.5788644005747265	0.07947824460820652	HOLDING	132	133.22	0.58
2015-02-27	12	1	1	0	9	1022	288	3.890758280849634	0.11743468979652083	HOLDING	142	143.4	0.67
2015-02-27	12	1	1	0	10	1022	316	9.396	0.17985349979247833	HOLDING	170	171.17	0.75
2015-02-27	12	1	1	0	11	1018	342	9.453822084215464	0.11065722117389565	HOLDING	196	197.46	0.83
2015-02-27	12	1	1	0	12	1016	370	9.453822084215464	0	HOLDING	224	225.5	0.92
2015-02-27	12	1	1	0	13	1010	396	9.625204413413774	0.10801172470004627	HOLDING	250	252.04	1
2015-02-27	12	1	1	0	14	1010	424	9.396	0.21866894587394192	HOLDING	278	279.84	1.08
2015-02-27	12	1	1	0	15	1016	450	9.28579818863193	0.22679884805388584	HOLDING	304	305.11	1.17
2015-02-27	12	1	1	0	16	1016	498	17.052	0.22679884805388584	DECISION	352	352.96	0
2015-02-27	12	1	1	0	17	998	542	16.222175932962873	0.3964412832184414	DECISION	396	398.44	0.08
2015-02-27	12	1	1	0	18	974	598	21.522611365724188	0.002081162447978846	DECISION	452	457.09	0.17
2015-02-27	12	1	1	0	19	974	642	15.312	0.39852244566642026	DECISION	496	500.64	0.25
2015-02-27	12	1	1	0	20	980	684	14.764389591175114	0.1418970546041638	DECISION	538	541.56	0.33
2015-02-27	12	1	1	0	21	980	718	11.484	0.1418970546041638	DECISION	572	575.35	0.42
2015-02-27	12	1	1	0	22	996	750	12.762636091341006	0.4514530915525543	DECISION	604	605.75	0.5
2015-02-27	12	1	1	0	23	1028	784	16.248283601660823	0.3036513119261188	DECISION	638	638.15	0.58
2015-02-27	12	1	1	0	24	1048	820	14.331517156253906	0.2480058990863363	DECISION	674	674.03	0.67
2015-02-27	12	1	1	0	25	1064	840	8.913148938506525	0.1676424378312158	DECISION	694	694.35	0.75
2015-02-27	12	1	1	0	26	1108	870	18.820977657922022	0.3080527810237764	DECISION	724	727	0.83
2015-02-27	5	1	1	0	1	878	124	NA	NA	HOLDING	0	0	0
2015-02-27	5	1	1	0	2	878	126	0.6960000000000001	NA	HOLDING	2	2	0.08
2015-02-27	5	1	1	0	3	880	130	1.476438959117511	0.7853981633974483	HOLDING	6	6.32	0.17
2015-02-27	5	1	1	0	4	884	138	3.301417877215788	0.46364760900080615	HOLDING	14	15.23	0.25
2015-02-27	5	1	1	0	5	886	144	2.334454968509781	0.14189705460416402	HOLDING	20	21.54	0.33
2015-02-27	5	1	1	0	6	890	154	3.301417877215788	0.14189705460416402	HOLDING	30	32.31	0.42
2015-02-27	5	1	1	0	7	890	156	1.044	0.32175055439664213	HOLDING	32	34.18	0.5
2015-02-27	5	1	1	0	8	892	166	3.301417877215788	0.32175055439664213	HOLDING	42	44.27	0.58
2015-02-27	5	1	1	0	9	892	168	1.044	0.32175055439664213	HOLDING	44	46.17	0.67
2015-02-27	5	1	1	0	10	896	174	2.334454968509781	0.46364760900080615	HOLDING	50	53.14	0.75
2015-02-27	5	1	1	0	11	896	178	1.044	0.46364760900080615	HOLDING	54	56.92	0.83
2015-02-27	5	1	1	0	12	896	180	1.044	0	HOLDING	56	58.82	0.92
2015-02-27	5	1	1	0	13	898	184	1.2547318438614683	0.5880026035475675	HOLDING	60	63.25	1
2015-02-27	5	1	1	0	14	898	196	4.1904749134197194	0.5048613716591263	HOLDING	72	74.73	1.08
2015-02-27	5	1	1	0	15	902	210	5.323376372190867	0.11425432796143942	HOLDING	86	89.29	1.17
2015-02-27	5	1	1	0	16	904	222	4.304522273144838	0.04758310327698334	HOLDING	98	101.39	1.25
2015-02-27	5	1	1	0	17	908	234	4.304522273144838	0	HOLDING	110	114.02	1.33
2015-02-27	5	1	1	0	18	910	246	4.304522273144838	0	HOLDING	122	126.13	1.42
2015-02-27	5	1	1	0	19	914	256	3.301417877215788	0.07677189126977813	HOLDING	132	136.82	1.5
2015-02-27	5	1	1	0	20	916	264	3.301417877215788	0	HOLDING	140	145.07	1.58
2015-02-27	5	1	1	0	21	920	274	3.301417877215788	0	HOLDING	150	155.77	1.67
2015-02-27	5	1	1	0	22	920	286	4.176	0.32175055439664213	HOLDING	162	167.36	1.75
2015-02-27	5	1	1	0	23	922	304	6.350404081631342	0.1651486774146267	HOLDING	180	185.3	1.83
2015-02-27	5	1	1	0	24	928	322	6.602835754431576	0.15660187698201544	HOLDING	198	204.22	1.92
2015-02-27	5	1	1	0	25	940	346	9.337819874039123	0.14189705460416402	HOLDING	222	230.5	2
2015-02-27	5	1	1	0	26	956	378	12.614699996432734	0.03702011587393006	HOLDING	254	265.71	2.08
2015-02-27	5	1	1	0	27	964	408	10.899679995302614	0.1351706986490091	HOLDING	284	296.74	2.17
2015-02-27	5	1	1	0	28	964	442	11.484	0.291456794477867	HOLDING	318	329.42	2.25
2015-02-27	5	1	1	0	29	964	474	11.484	0	DECISION	350	360.41	0
2015-02-27	5	1	1	0	30	968	510	12.571424740259156	0.08314123188844125	DECISION	386	396.35	0.08
2015-02-27	5	1	1	0	31	970	538	9.453822084215464	0.0275159892854544	DECISION	414	424.1	0.17
2015-02-27	5	1	1	0	32	970	556	6.264	0.11065722117389565	DECISION	432	441.69	0.25
2015-02-27	5	1	1	0	33	968	574	6.350404081631342	0.1651486774146269	DECISION	450	458.91	0.33
2015-02-27	5	1	1	0	34	964	618	15.694761419021315	0.09858051363880294	DECISION	494	501.43	0.42
2015-02-27	5	1	1	0	35	962	660	14.653238276913397	0.004739301009466512	DECISION	536	542.54	0.5
2015-02-27	5	1	1	0	36	962	708	16.704	0.07130746478529049	DECISION	584	590.01	0.58
2015-02-27	5	1	1	0	37	960	756	16.718493712054322	0.041642579098588595	DECISION	632	637.3	0.67
2015-02-27	5	1	1	0	38	958	780	8.3592468560271609	0	DECISION	656	660.86	0.75
2015-02-27	5	1	1	0	39	958	804	8.352	0.041642579098588595	DECISION	680	684.69	0.83
2015-02-27	5	1	1	0	40	956	828	8.416997089223685	0.12435499454676147	DECISION	704	708.31	0.92
2015-02-27	5	1	1	0	41	950	828	2.088	1.446441332248135	DECISION	704	707.67	1
2015-02-27	5	1	1	0	42	914	828	12.528	0	DECISION	704	704.92	1.08
2015-02-27	5	1	1	0	43	890	828	8.352	0	DECISION	704	704.1	1.17
2015-02-27	5	1	1	0	44	856	832	11.5313569019435	0.09065988720074492	DECISION	708	708.34	1.25
2015-02-27	5	1	1	0	45	820	838	12.700808163262684	0.074488790213882	DECISION	714	716.35	1.33
2015-02-27	5	1	1	0	46	782	842	13.6830838629309	0.03763911919938856	DECISION	718	724.39	1.42
2015-02-27	5	1	1	0	47	764	852	7.165758578126953	0.3795889461770985	DECISION	728	736.87	1.5
2015-02-27	13	1	1	1	1	1048	124	NA	NA	HOLDING	0	0	0
2015-02-27	13	1	1	1	2	1048	132	3.132	NA	HOLDING	8	8	0.08
2015-02-27	13	1	1	1	3	1048	138	2.088	0	HOLDING	14	14	0.17
2015-02-27	13	1	1	1	4	1048	148	3.132	0	HOLDING	24	24	0.25
2015-02-27	13	1	1	1	5	1048	156	3.132	0	HOLDING	32	32	0.33
2015-02-27	13	1	1	1	6	1052	168	4.304522273144838	0.244978663126864	HOLDING	44	44.18	0.42
2015-02-27	13	1	1	1	7	1052	174	2.088	0.244978663126864	HOLDING	50	50.16	0.5
2015-02-27	13	1	1	1	8	1052	182	2.436	0	HOLDING	58	58.14	0.58
2015-02-27	13	1	1	1	9	1052	186	1.7399999999999998	0	HOLDING	62	62.13	0.67
2015-02-27	13	1	1	1	10	1052	192	2.088	0	HOLDING	68	68.12	0.75
2015-02-27	13	1	1	1	11	1054	196	1.476438959117511	0.7853981633974483	HOLDING	72	72.25	0.83
2015-02-27	13	1	1	1	12	1058	204	3.301417877215788	0.46364760900080615	HOLDING	80	80.62	0.92
2015-02-27	13	1	1	1	13	1064	210	2.952877918235022	0.46364760900080615	HOLDING	86	87.48	1
2015-02-27	13	1	1	1	14	1068	220	3.4274025150250442	0.36717383381821933	HOLDING	96	98.06	1.08
2015-02-27	13	1	1	1	15	1070	226	2.2009452514771923	0.09647377518258682	HOLDING	102	104.35	1.17
2015-02-27	13	1	1	1	16	1072	232	2.334454968509781	0.14189705460416402	HOLDING	108	110.63	1.25
2015-02-27	13	1	1	1	17	1076	238	2.334454968509781	0	HOLDING	114	117.39	1.33
2015-02-27	13	1	1	1	18	1076	246	3.132	0.46364760900080615	HOLDING	122	125.17	1.42
2015-02-27	13	1	1	1	19	1076	256	3.132	0	HOLDING	132	134.94	1.5
2015-02-27	13	1	1	1	20	1076	268	4.176	0	HOLDING	144	146.7	1.58
2015-02-27	13	1	1	1	21	1072	276	3.301417877215788	0.32175055439664235	HOLDING	152	153.88	1.67
2015-02-27	13	1	1	1	22	1070	288	3.9678104793449998	0.05549850524571687	HOLDING	164	165.47	1.75
2015-02-27	13	1	1	1	23	1070	294	2.436	0.2662520491509255	HOLDING	170	171.42	1.83
2015-02-27	13	1	1	1	24	1066	304	3.301417877215788	0.32175055439664235	HOLDING	180	180.9	1.92
2015-02-27	13	1	1	1	25	1060	312	3.764195531584405	0.26625204915092504	HOLDING	188	188.38	2
2015-02-27	13	1	1	1	26	1058	330	6.350404081631342	0.4228539261329405	HOLDING	206	206.24	2.08
2015-02-27	13	1	1	1	27	1054	342	4.304522273144838	0.07982998571223732	HOLDING	218	218.08	2.17
2015-02-27	13	1	1	1	28	1048	358	5.622112058648422	0.13552771398550068	HOLDING	234	234	2.25
2015-02-27	13	1	1	1	29	1046	372	5.323376372190867	0.18311081726248402	HOLDING	248	248.01	2.33
2015-02-27	13	1	1	1	30	1040	394	7.600434724408862	0.08090409915523056	HOLDING	270	270.12	2.42
2015-02-27	13	1	1	1	31	1036	408	5.323376372190867	0.08090409915523056	HOLDING	284	284.25	2.5
2015-02-27	13	1	1	1	32	1036	426	6.264	0.19739555984988089	HOLDING	302	302.24	2.58
2015-02-27	13	1	1	1	33	1036	444	6.264	0	HOLDING	320	320.22	2.67
2015-02-27	13	1	1	1	34	1036	460	5.22	0	HOLDING	336	336.21	2.75
2015-02-27	13	1	1	1	35	1036	474	5.22	0	DECISION	350	350.21	0
2015-02-27	13	1	1	1	36	1040	490	5.323376372190867	0.19739555984988066	DECISION	366	366.09	0.08
2015-02-27	13	1	1	1	37	1040	502	4.176	0.19739555984988066	DECISION	378	378.08	0.17
2015-02-27	13	1	1	1	38	1042	516	5.323376372190867	0.19739555984988066	DECISION	392	392.05	0.25
2015-02-27	13	1	1	1	39	1048	532	5.622112058648422	0.18311081726248424	DECISION	408	408	0.33
2015-02-27	13	1	1	1	40	1058	550	7.003364905529342	0.08314123188844125	DECISION	426	426.12	0.42
2015-02-27	13	1	1	1	41	1066	562	5.22	0.17985349979247822	DECISION	438	438.37	0.5
2015-02-27	13	1	1	1	42	1072	574	4.668909937019562	0.17985349979247822	DECISION	450	450.64	0.58
2015-02-27	13	1	1	1	43	1082	586	5.22	0.17985349979247822	DECISION	462	463.25	0.67
2015-02-27	13	1	1	1	44	1090	600	6.087513778218493	0.10308160852270032	DECISION	476	477.85	0.75
2015-02-27	13	1	1	1	45	1096	606	2.952877918235022	0.24497866312686423	DECISION	482	484.38	0.83
2015-02-27	13	1	1	1	46	1100	612	2.334454968509781	0.32175055439664213	DECISION	488	490.76	0.92
2015-02-27	13	1	1	1	47	1100	618	2.088	0.46364760900080615	DECISION	494	496.73	1
2015-02-27	13	1	1	1	48	1100	624	2.088	0	DECISION	500	502.7	1.08
2015-02-27	13	1	1	1	49	1090	630	3.764195531584405	0.9827937232473292	DECISION	506	507.74	1.17
2015-02-27	13	1	1	1	50	1078	636	4.668909937019562	0.12435499454676124	DECISION	512	512.88	1.25
2015-02-27	13	1	1	1	51	1070	640	3.4274025150250442	0.04542327942157698	DECISION	516	516.47	1.33
2015-02-27	13	1	1	1	52	1064	646	2.7179668872155154	0.27651394661747375	DECISION	522	522.25	1.42
2015-02-27	13	1	1	1	53	1052	654	5.22	0.05123716740341866	DECISION	530	530.02	1.5
2015-02-27	13	1	1	1	54	1040	664	5.22	0	DECISION	540	540.06	1.58
2015-02-27	13	1	1	1	55	1028	676	5.905755836470044	0.14189705460416402	DECISION	552	552.36	1.67
2015-02-27	13	1	1	1	56	1010	690	8.153900661646547	0.09065988720074536	DECISION	566	567.27	1.75
2015-02-27	13	1	1	1	57	994	696	5.622112058648422	0.314231899084338	DECISION	572	574.54	1.83
2015-02-27	13	1	1	1	58	980	708	6.684861703879894	0.2942345651111875	DECISION	584	587.95	1.92
2015-02-27	13	1	1	1	59	964	714	5.622112058648422	0.2942345651111875	DECISION	590	595.95	2
2015-02-27	13	1	1	1	60	950	720	5.622112058648422	0	DECISION	596	604	2.08
2015-02-27	13	1	1	1	61	938	726	4.668909937019562	0.08314123188844125	DECISION	602	611.97	2.17
2015-02-27	13	1	1	1	62	926	732	4.668909937019562	0	DECISION	608	620.12	2.25
2015-02-27	13	1	1	1	63	914	738	4.668909937019562	0	DECISION	614	628.45	2.33
2015-02-27	13	1	1	1	64	898	744	5.622112058648422	0.08314123188844125	DECISION	620	637.89	2.42
2015-02-27	13	1	1	1	65	884	750	5.622112058648422	0	DECISION	626	647.13	2.5
2015-02-27	13	1	1	1	66	868	760	6.087513778218493	0.15991312315821915	DECISION	636	660.98	2.58
2015-02-27	13	1	1	1	67	854	766	5.622112058648422	0.15991312315821915	DECISION	642	670.67	2.67
2015-02-27	13	1	1	1	68	838	772	5.622112058648422	0	DECISION	648	681.18	2.75
2015-02-27	13	1	1	1	69	824	780	6.087513778218493	0.15991312315821915	DECISION	656	693.19	2.83
2015-02-27	13	1	1	1	70	808	790	6.087513778218493	0	DECISION	666	707.92	2.92
2015-02-27	13	1	1	1	71	794	802	6.684861703879894	0.13432144195296836	DECISION	678	724.02	3
2015-02-27	13	1	1	1	72	778	810	6.087513778218493	0.13432144195296836	DECISION	686	737.22	3.08
2015-02-27	13	1	1	1	73	766	826	6.684861703879894	0.35563588430075965	DECISION	702	756.52	3.17
2015-02-27	13	1	1	1	74	758	840	6.087513778218493	0.1343214419529688	DECISION	716	772.5	3.25
2015-02-27	13	1	1	1	75	758	852	4.176	0.540419500270584	DECISION	728	783.64	3.33
2015-02-27	13	1	1	1	78	784	886	6.087513778218493	0.386875717731028	DECISION	762	806.44	3.42
2015-02-27	13	1	1	1	79	800	886	5.22	0.5404195002705842	DECISION	762	801.34	3.5
2015-02-27	13	1	1	1	80	818	888	6.350404081631342	0.16514867741462683	DECISION	764	797.87	3.58
2015-02-27	13	1	1	1	81	832	888	5.22	0.16514867741462683	DECISION	764	793.95	3.67
2015-02-27	13	1	1	1	82	850	890	5.956800483481044	0.11710874456686428	DECISION	766	791.18	3.75
2015-02-27	13	1	1	1	83	856	890	2.436	0.11710874456686428	DECISION	766	789.7	3.83
2015-02-27	13	1	1	1	84	866	890	3.132	0	DECISION	766	787.32	3.92
2015-02-27	13	1	1	1	85	874	882	4.1904749134197194	0.7266423406817256	DECISION	758	777.71	4
2015-02-27	13	1	1	1	86	892	874	7.003364905529342	0.2629947316809195	DECISION	750	766.05	4.08
2015-02-27	13	1	1	1	87	910	864	7.003364905529342	0	DECISION	740	752.76	4.17
2015-02-27	13	1	1	1	88	928	856	7.003364905529342	0	DECISION	732	741.77	4.25
2015-02-27	13	1	1	1	89	946	850	6.602835754431576	0.1418970546041639	DECISION	726	733.13	4.33
2015-02-27	13	1	1	1	90	968	844	7.600434724408862	0.04345089539153085	DECISION	720	724.43	4.42
2015-02-27	13	1	1	1	91	986	836	6.720996354708132	0.09259162980755103	DECISION	712	714.69	4.5
2015-02-27	13	1	1	1	92	1006	832	7.512287534433169	0.13714810794376095	DECISION	708	709.24	4.58
2015-02-27	13	1	1	1	93	1022	828	5.323376372190867	0.03634762101902067	DECISION	704	704.48	4.67
2015-02-27	13	1	1	1	94	1042	826	7.382194795587557	0.05549850524571681	DECISION	702	702.03	4.75
2015-02-27	13	1	1	1	95	1060	826	6.264	0.14189705460416394	DECISION	702	702.1	4.83
2015-02-27	13	1	1	1	96	1078	822	6.350404081631342	0.16514867741462683	DECISION	698	698.64	4.92
2015-02-27	13	1	1	1	97	1094	822	5.22	0.16514867741462683	DECISION	698	699.51	5
2015-02-27	13	1	1	1	98	1108	822	5.22	0	DECISION	698	700.57	5.08
2015-02-27	13	1	1	1	99	1122	822	4.872	0	DECISION	698	701.91	5.17
2015-02-27	13	1	1	1	100	1136	822	4.524	0	DECISION	698	703.53	5.25
2015-02-27	13	1	1	1	101	1148	826	4.304522273144838	0.24497866312686414	DECISION	702	709.09	5.33
2015-03-01	19	1	1	1	1	1004	122	NA	NA	HOLDING	0	0	0
2015-03-01	19	1	1	1	2	1006	136	4.642899094315965	NA	HOLDING	14	14.14	0.08
2015-03-01	19	1	1	1	3	1010	148	4.304522273144838	0.018179815072978167	HOLDING	26	26.68	0.17
2015-03-01	19	1	1	1	4	1012	160	4.304522273144838	0	HOLDING	38	38.83	0.25
2015-03-01	19	1	1	1	5	1012	168	3.132	0.244978663126864	HOLDING	46	46.69	0.33
2015-03-01	19	1	1	1	6	1010	186	6.350404081631342	0.1651486774146269	HOLDING	64	64.28	0.42
2015-03-01	19	1	1	1	7	1006	202	5.323376372190867	0.032246882435253976	HOLDING	80	80.02	0.5
2015-03-01	19	1	1	1	8	1004	216	5.323376372190867	0	HOLDING	94	94	0.58
2015-03-01	19	1	1	1	9	1004	228	4.176	0.19739555984988089	HOLDING	106	106	0.67
2015-03-01	19	1	1	1	10	994	246	7.003364905529342	0.46364760900080615	HOLDING	124	124.4	0.75
2015-03-01	19	1	1	1	11	986	264	7.003364905529342	0	HOLDING	142	143.14	0.83
2015-03-01	19	1	1	1	12	976	286	7.95086712252192	0.05875582271572277	HOLDING	164	166.37	0.92
2015-03-01	19	1	1	1	13	972	302	5.833543005755593	0.10200691791011196	HOLDING	180	182.82	1
2015-03-01	19	1	1	1	14	970	322	6.9686945692862725	0.2529264726530287	HOLDING	200	202.87	1.08
2015-03-01	19	1	1	1	15	970	342	7.308000000000001	0.04995839572194272	HOLDING	220	222.61	1.17
2015-03-01	19	1	1	1	16	970	372	10.44	0	HOLDING	250	252.3	1.25
2015-03-01	19	1	1	1	17	974	400	9.453822084215464	0.11065722117389565	HOLDING	278	279.61	1.33
2015-03-01	19	1	1	1	18	974	424	8.352	0.11065722117389565	HOLDING	302	303.49	1.42
2015-03-01	19	1	1	1	19	964	444	7.95086712252192	0.4048917862850834	HOLDING	322	324.47	1.5
2015-03-01	19	1	1	1	20	952	468	9.337819874039123	0.05875582271572277	DECISION	346	349.89	0
2015-03-01	19	1	1	1	21	940	496	10.282207545075135	0.04542327942157698	DECISION	374	379.44	0.08
2015-03-01	19	1	1	1	22	928	526	11.378056776093183	0.009316500628303803	DECISION	404	411.09	0.17
2015-03-01	19	1	1	1	23	922	540	5.50236312869298	0.08715727455428302	DECISION	418	425.97	0.25
